-- ========================
-- 6A
-- ========================
WFD_ID	NAME	latest_WFD_VERSION	version_count	latest_version_mod_date	latest_version_edited_by	DESCRIPTION	family	suffix_code	direction	instances_30d	instances_7d	instances_48h	instances_live	instances_restore	runs_status_0	runs_status_1	runs_status_other	is_active_30d	distinct_versions_seen_running	distinct_nodes_seen	earliest_start_30d	latest_start_30d	avg_duration_seconds	max_duration_seconds	velocity_tier	wfd_status	wfd_type	PERSISTENCE_LEVEL	RECOVERY_LEVEL	ONFAULT	DOCTRACKING	EVENT_LEVEL	CATEGORY	ENCODING	LIFE_SPAN	REMOVAL_METHOD
725	PurchaseOrderXforms	2	2	2021-03-23 09:35:23.717	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
676	Purge	2	2	2021-03-23 09:33:44.620	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	102	0	3	false	false	2	NULL	NULL	-1	-1
677	PurgeAll	2	2	2021-03-23 09:33:44.700	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	102	0	3	false	false	2	NULL	NULL	-1	-1
755	RESTAPIClient	2	2	2021-03-23 09:31:18.697	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
174	RM_RequestHandler	2	2	2021-03-23 09:32:10.950	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
177	RM_RequestHandler_Sync	3	3	2022-11-09 08:37:06.297	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	9	3	FALSE	false	2	NULL	NULL	-1	0
809	RM_TEST	4	4	2021-06-23 11:03:46.137	rbmakram	TEST 4	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2		NULL	-1	0
315	RNDDeenvelope	2	2	2021-03-23 09:39:54.453	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
316	RNDEnvelope	1	1	2021-03-23 09:08:44.657	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
501	RNHTTPAsyncSend	2	2	2021-03-23 09:40:50.547	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
504	RNIF_Action	2	2	2021-03-23 09:40:50.737	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
509	RNIF_Attachment	2	2	2021-03-23 09:40:51.500	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
512	RNIF_Bootstrap	2	2	2021-03-23 09:40:51.737	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
517	RNIF_DeEnvelope	2	2	2021-03-23 09:40:52.297	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
521	RNIF_Envelope	2	2	2021-03-23 09:40:52.830	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
525	RNIF_PIP_Dispatcher	1	1	2021-03-23 09:09:09.267	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
527	RNIF_SendAck	2	2	2021-03-23 09:40:53.377	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
531	RNIF_SendException	2	2	2021-03-23 09:40:53.847	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
533	RNIF_TwoAction_Async_Responder	2	2	2021-03-23 09:40:54.127	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
614	RNPIPInitiator	1	1	2021-03-23 09:09:12.327	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
615	RNPIPResponder	1	1	2021-03-23 09:09:12.360	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
536	RNPIPTracking	2	2	2021-03-23 09:40:54.453	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
88	RequestPurchaseOrder	2	2	2021-03-23 09:29:40.943	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
90	RespondingAdvanceShipment	2	2	2021-03-23 09:29:41.193	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
678	Restore	1	1	2021-03-23 09:09:48.953	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	102	0	3	false	false	2	NULL	NULL	-1	-1
15	ResumeSoftStop	2	2	2021-03-23 09:23:49.307	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	103	0	3	false	false	2	NULL	NULL	-1	-1
165	SAPALEDelivery	1	1	2021-03-23 09:04:37.653	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
166	SAPInboundIDoc	1	1	2021-03-23 09:04:37.700	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
169	SAPOutboundALE	2	2	2022-11-09 08:37:03.733	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	UTF8	-1	0
170	SAPOutboundIDoc	2	2	2022-11-09 08:37:03.890	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	UTF8	-1	0
167	SAPinbDelivery	1	1	2021-03-23 09:04:37.777	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
55	SCM_CONVERT	1	1	2021-03-23 09:01:53.433	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
172	SCM_CONVERT_WRAPPER	1	1	2021-03-23 09:04:50.107	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	9	3	false	false	2	NULL	NULL	-1	-1
173	SFTPClientDemoAllServices	2	2	2021-03-23 09:31:51.073	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
711	SMTPNotification	3	3	2022-11-09 08:37:06.327	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	103	0	3	FALSE	false	2	NULL	NULL	-1	0
280	SMTPSend	1	1	2021-03-23 09:08:43.593	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	6	0	3	false	false	2	NULL	NULL	-1	-1
106	SMTP_RESPOND_ENVELOPE_OFF	1	1	2021-03-23 09:03:33.103	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
108	SMTP_SEND	1	1	2021-03-23 09:03:33.120	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
110	SMTP_SEND_ENVELOPE_OFF	1	1	2021-03-23 09:03:33.137	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
176	SOA_MessageHandler	2	2	2021-03-23 09:32:11.230	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
178	SOA_MessageHandler_SSL	2	2	2021-03-23 09:32:11.323	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
175	SOA_MessageHandler_Sync	3	3	2022-11-09 08:37:06.373	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	9	3	FALSE	false	2	NULL	NULL	-1	0
181	SOA_MessageHandler_Sync_SSL	3	3	2022-11-09 08:37:06.453	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	9	3	FALSE	false	2	NULL	NULL	-1	0
180	SOA_RequestHandler	1	1	2021-03-23 09:05:04.870	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
179	SOA_RequestHandler_Sync	3	3	2022-11-09 08:37:06.517	admin	updated by archive manager	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	9	3	FALSE	false	2	NULL	NULL	-1	0
182	SOA_ServiceInfo	2	2	2021-03-23 09:32:11.450	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
317	SPEC2000Deenvelope	2	2	2021-03-23 09:39:54.733	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
318	SPEC2000Envelope	1	1	2021-03-23 09:08:44.703	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
192	SSLCertGrabberAdapterBP	2	2	2021-03-23 09:32:16.137	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
319	SWIFTDeenvelope	1	1	2021-03-23 09:08:44.717	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
320	SWIFTEnvelope	1	1	2021-03-23 09:08:44.733	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
321	SWIFTMessageEntryOutbound	2	2	2021-03-23 09:39:55.233	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	4	0	3	false	false	2	NULL	NULL	-1	-1
649	SWIFTNet3rdPartyClientForceRefusal	2	2	2021-03-23 09:41:20.597	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
617	SWIFTNet7AbortTransfer	2	2	2021-03-23 09:41:10.643	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
618	SWIFTNet7Client	2	2	2021-03-23 09:41:10.987	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
619	SWIFTNet7ClientResend	2	2	2021-03-23 09:41:11.347	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
620	SWIFTNet7CloseInputChannel	2	2	2021-03-23 09:41:11.707	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
621	SWIFTNet7CloseOutputChannel	2	2	2021-03-23 09:41:12.063	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
622	SWIFTNet7CreateInputChannel	1	1	2021-03-23 09:09:18.423	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
623	SWIFTNet7CreateOutputChannel	1	1	2021-03-23 09:09:18.437	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
624	SWIFTNet7DeleteInputChannel	1	1	2021-03-23 09:09:18.487	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
625	SWIFTNet7DeleteOutputChannel	1	1	2021-03-23 09:09:18.533	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
626	SWIFTNet7EmailNotification	2	2	2021-03-23 09:41:12.313	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
779	SWIFTNet7FailMessage	2	2	2021-03-23 09:41:12.517	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
627	SWIFTNet7FileActFetch	2	2	2021-03-23 09:41:12.753	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
780	SWIFTNet7FileActFetchRetry	1	1	2021-03-23 09:41:12.830	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
628	SWIFTNet7FileActNotification	2	2	2021-03-23 09:41:12.987	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
781	SWIFTNet7FileActNotificationRetry	1	1	2021-03-23 09:41:13.050	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
629	SWIFTNet7GetSnFStatus	2	2	2021-03-23 09:41:13.253	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
630	SWIFTNet7ImportASP	2	2	2021-03-23 09:41:13.610	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
631	SWIFTNet7ImportRMA	2	2	2021-03-23 09:41:13.940	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
632	SWIFTNet7OpenInputChannel	2	2	2021-03-23 09:41:14.283	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
633	SWIFTNet7OpenOutputChannel	2	2	2021-03-23 09:41:14.627	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
634	SWIFTNet7QueryReplication	2	2	2021-03-23 09:41:15.050	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
635	SWIFTNet7RenewSecContext	1	1	2021-03-23 09:09:18.843	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
782	SWIFTNet7ResetOpeningQueue	1	1	2021-03-23 09:41:15.190	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
636	SWIFTNet7ThirdPartyForceRefusal	2	2	2021-03-23 09:41:15.550	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
637	SWIFTNet7WaitRequest	1	1	2021-03-23 09:09:18.877	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
651	SWIFTNetClient	2	2	2021-03-23 09:41:20.957	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
652	SWIFTNetClientFA	2	2	2021-03-23 09:41:21.283	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
653	SWIFTNetClientRenewSecContext	1	1	2021-03-23 09:09:20.500	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
654	SWIFTNetClientResend	1	1	2021-03-23 09:09:20.517	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
655	SWIFTNetCloseInputChannel	1	1	2021-03-23 09:09:20.533	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
656	SWIFTNetCreateInputChannel	1	1	2021-03-23 09:09:20.547	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
657	SWIFTNetDeleteInputChannel	1	1	2021-03-23 09:09:20.563	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
658	SWIFTNetOpenInputChannel	1	1	2021-03-23 09:09:20.580	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
709	Schedule_AFTPurgeArchiveMailboxes	2	2	2021-03-23 09:34:53.560	NULL	created via command line	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
1	Schedule_DBMonitorService	4	4	2022-11-09 08:37:04.123	admin	updated by archive manager	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	101	3	3	false	false	2	NULL	NULL	-1	0
687	Schedule_DataSweeper	1	1	2021-03-23 09:10:25.987	NULL	Schedule_DataSweeper	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	101	3	3	false	false	2	NULL	NULL	-1	-1
56	Schedule_MailboxEvaluateAllAutomaticRules	4	4	2022-11-09 08:37:06.593	admin	updated by archive manager	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	201	4	3	FALSE	true	2	NULL	NULL	-1	0
67	Schedule_NonEdiInboundFSAdapter	1	1	2021-03-23 09:03:31.400	NULL	Schedule_NonEdiInboundFSAdapter	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	101	3	3	false	false	2	NULL	NULL	-1	-1
66	Schedule_NonEdiOutboundFSAdapter	1	1	2021-03-23 09:03:30.683	NULL	Schedule_NonEdiOutboundFSAdapter	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	101	3	3	false	false	2	NULL	NULL	-1	-1
616	Schedule_SWIFTNet7AdapterScheduler	1	1	2021-03-23 09:09:18.127	NULL	Schedule_SWIFTNet7AdapterScheduler	Schedule	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	101	3	3	false	false	2	NULL	NULL	-1	-1
171	SchemaService	1	1	2021-03-23 09:04:49.683	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
80	SendSOAPOutbound	2	2	2021-03-23 09:29:39.990	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
82	SendSOAPRequest	2	2	2021-03-23 09:29:40.117	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
163	SessionExample	2	2	2021-03-23 09:31:17.790	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
189	SocketClientDemoService	2	2	2021-03-23 09:32:13.010	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
190	SocketServerDemoService	2	2	2021-03-23 09:32:14.043	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
263	Sub_AS3BulkMessageGeneration	2	2	2021-03-23 09:39:37.483	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
264	Sub_AS3DownloadMDN	2	2	2021-03-23 09:39:37.640	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
265	Sub_AS3DownloadMessage	2	2	2021-03-23 09:39:37.797	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
266	Sub_AS3MDNMonitoring	2	2	2021-03-23 09:39:38.203	NULL	created via command line	OTHER	NULL	NULL	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	Dormant	1	1	0	3	false	false	2	NULL	NULL	-1	-1
